loan_amnt,funded_amnt,term,int_rate,installment,grade,sub_grade,emp_title,emp_length,home_ownership,annual_inc,verification_status,issue_d,desc,purpose,title,zip_code,addr_state,dti,delinq_2yrs,earliest_cr_line,inq_last_6mths,open_acc,pub_rec,revol_bal,revol_util,total_acc,collections_12_mths_ex_med,application_type,pub_rec_bankruptcies,tax_liens,disbursement_method,target,openness,conscientiousness,extraversion,agreeableness,neuroticism,desc_length
10000,10000, 36 months,12.61,335.07,C,C2,Doug Nylund Construction,9 years,OWN,40800.0,Not Verified,Dec-2010,  Borrower added on 11/20/10 > I am recently divorced and looking to relocate. I have worked hard to rebuild my credit which has not always been stellar. Current monthly expenses average 700 monthly so I can well afford the terms of this loan. I have been with same employer for 9 and half years and consider myself a valued employee<br/>,moving,moving loan,083xx,NJ,11.85,1.0,Aug-1996,1.0,4.0,0.0,592,84.6,20.0,0.0,Individual,0.0,0.0,Cash,0,0.6479776714764838,0.7320997069265274,0.6232466658038698,0.655091777140252,0.5702192023918783,338
11500,11500, 36 months,6.03,350.01,A,A1,Swedish Medical Center,1 year,MORTGAGE,27600.0,Source Verified,Oct-2011,"  Borrower added on 10/18/11 > I am a great borrower because I always make my payments ahead of time. I do not like to keep it on my mind to think about. I got my first credit card 7 years ago and in that time, I have never been late or missed a payment. The best piece of advice I got was,&quot;Always use your long term goals to drive you.&quot; That's what I use when it comes to paying bills. I will not have the hold me back.<br/>",debt_consolidation,Debt Saver,984xx,WA,24.3,0.0,Jul-1980,0.0,8.0,0.0,13205,36.5,13.0,0.0,Individual,0.0,0.0,Cash,1,0.6108073457869745,0.5669628041058218,0.5986942051514897,0.5922238984363541,0.6686931439486845,435
20000,20000, 36 months,7.62,623.23,A,A3,Windermere Real Estate,5 years,MORTGAGE,80000.0,Not Verified,Aug-2012,"  Borrower added on 07/28/12 > Adding pool/spa to back yard.  Owned home 9 years and in that time have completely remodeled inside.  All that is left is outside backyard.<br><br>  Borrower added on 07/31/12 > Pool, spa and landscaping will be $40k total.  I'm paying cash for $20k or half of the total.<br>",home_improvement,Home improvement,922xx,CA,2.21,0.0,Oct-1985,1.0,10.0,0.0,42131,7.6,28.0,0.0,Individual,0.0,0.0,Cash,0,0.5029644723335608,0.4321556896311017,0.5762723989338616,0.6660526505391339,0.6286804273888629,306
11200,11200, 36 months,10.99,366.63,B,B3,Allstate Insurance,9 years,MORTGAGE,63000.0,Source Verified,May-2011,  Borrower added on 05/22/11 > My reason for the loan is to pay off credit cards and a small personal loan for my wedding. I've had my current job for 9 years and a part time job for almost 2 years. I'm trying to get out of debt and tired of paying 19-28% interest.<br/>,debt_consolidation,Debt relief,350xx,AL,22.42,0.0,Jul-2000,0.0,9.0,0.0,14330,70.2,19.0,0.0,Individual,0.0,0.0,Cash,0,0.6155516338261728,0.6365872376329891,0.6582531400385646,0.6821439097442372,0.5521697172957342,270
15600,15600, 36 months,13.99,533.1,C,C1,Montecito Bank and Trust,4 years,RENT,136000.0,Source Verified,May-2012,"  Borrower added on 05/15/12 > Loan is to pay off higher rate credit cards. I have been in my current industry for over 14 years and currently with my employer for over 4 years. My employer is strong, stable and profitable, with a great reputation and continues to grow. I have no plans to leave my current employment.<br><br>  Borrower added on 05/17/12 > I can make my current payment obligations with no problems, the man reason for this loan other than paying off the higher interest rate balances is to get to a point of little to no revolving debt in three years so I can consider purchasing a home.<br>",credit_card,3 year plan,931xx,CA,10.78,0.0,May-1998,1.0,15.0,0.0,16848,49.1,26.0,0.0,Individual,0.0,0.0,Cash,0,0.4796474335791839,0.4728509227217681,0.538971319004709,0.5308261695538609,0.5571813510887236,609
24500,24500, 36 months,13.85,835.55,C,C4,New York City Transit,10+ years,RENT,84200.0,Not Verified,Feb-2010,"  Borrower added on 01/29/10 > This loan should have been called ""FRESH START"",  I have requested this loan because of the high interest I am paying on the balances on my credit cards. Some APRS  from  17.99 to 19.99 even with my good credit score. It is time to say good bye to these credit card companies.  <br/>   I have been on my job for 21 years and yes it is my career.<br/>I have learned that paying cash is the best way to go these days. I have a plan to be almost debt free because we all will have some type of debt in this lifetime. If I am funded/approved for this loan it will surely help.<br/>So if you have any questions feel free to submit them.<br/><br/> I Thank You for your time and consideration.<br/>",debt_consolidation,CREDIT CARD RELIEF,112xx,NY,21.72,0.0,Sep-1995,0.0,9.0,0.0,33313,74.4,20.0,0.0,Individual,0.0,0.0,Cash,0,0.5896830003283344,0.6447697448178149,0.646304131671343,0.671928713423817,0.6372392465794477,722
25000,25000, 36 months,14.96,866.16,D,D2,Tyco Electronics,2 years,RENT,62400.0,Verified,Jan-2010,  Borrower added on 01/27/10 > I try to consolidate multi account into one loan to have better manage of payment. I am a product engineer at Tyco Electronics.<br/> Borrower added on 01/27/10 > I need this fund to consolidate all my creditcard debt from the high interest. It's easier to manage and pay into one loan than multiaccount from credit card. I was going to school and working so my credit card build up. I graduated and employed for Tyco Electronics as an Product Engineer. I try to clean out all my debt and have better control of my paycheck with new career started.<br/>,debt_consolidation,Debt Consolidate,951xx,CA,18.5,0.0,Jul-2002,2.0,14.0,0.0,16641,44.6,23.0,0.0,Individual,0.0,0.0,Cash,0,0.5192537137615993,0.4343942336471138,0.4790210228371393,0.450530942219419,0.5715825135225777,583
20000,20000, 36 months,18.75,730.6,D,D3,UCONN Health Center,10+ years,OWN,103000.0,Verified,Oct-2012,  Borrower added on 10/23/12 > I need to go to sleep at night knowing that I have one bill to pay and in 3 years I will be hopefully debt free! My plan is to owe no one and from here on in pay cash only.I always pay my bills.Thank you for your consideration.<br>,debt_consolidation,Peace of Mind,064xx,CT,11.92,1.0,Aug-1993,1.0,15.0,2.0,2232,4.3,40.0,0.0,Individual,0.0,0.0,Cash,0,0.6210632991669182,0.6622372767602773,0.627056385838629,0.6735181394457976,0.6906312478846871,262
5675,5675, 36 months,21.98,216.68,E,E4,,10+ years,RENT,50000.0,Source Verified,Mar-2013,  Borrower added on 02/20/13 > I have some loan want pay off and one credit card off also I have pay my taxes and that will help me out and all I want to have two small payment so I can get back on my feet it really help me out a lot and plus I need get my truck work on<br>,other,Dept consarted,301xx,GA,16.15,0.0,Aug-2002,2.0,9.0,0.0,3881,24.6,13.0,0.0,Individual,0.0,0.0,Cash,1,0.5960428038669112,0.5979403387001145,0.5640516364215007,0.59087247617398,0.6282443262336623,274
4000,4000, 36 months,13.11,134.99,B,B4,CVS Pharmacy,1 year,MORTGAGE,40800.0,Source Verified,Oct-2012,"  Borrower added on 10/18/12 > During college I ran out of financial aid. Needless to say, I had to put the outstanding amount onto a credit card. I have been graduated for a year and a half and my hard work earned me a steady job.  I am tired of throwing away additional money at a higher interest rate credit card.<br>",debt_consolidation,Loan,640xx,MO,19.44,0.0,Feb-2007,1.0,11.0,0.0,6127,33.7,18.0,0.0,Individual,0.0,0.0,Cash,0,0.591808922744441,0.6105323448553569,0.6213221314202961,0.744118387504351,0.7407617923977406,320
5700,5700, 36 months,14.33,195.73,C,C2,Schrader Electronics,< 1 year,MORTGAGE,27500.0,Verified,Aug-2013,  Borrower added on 08/15/13 > I would like a loan to consolidate some credit card debt.  One payment would be easier than several payments.  I have decent credit and don't want to get behind on my bills so I think a consolidation loan would help.  I have a full time job and work overtime often.<br>,debt_consolidation,Consolidation,370xx,TN,29.11,0.0,Dec-2000,0.0,8.0,0.0,17404,88.3,22.0,0.0,Individual,0.0,0.0,Cash,1,0.5171409943219895,0.4648794120458416,0.523188566064264,0.4540070568219439,0.5429346971278646,300
14000,14000, 36 months,6.03,426.1,A,A1,"City of New York,HRA MIS",6 years,RENT,105000.0,Not Verified,Sep-2011,"  Borrower added on 09/21/11 > Buying a Home in India where I got a opportunity to purchase a adjacent apartment to my already existing apartment in Pune,India for a really low rates in that area.All my other investments are tied up just now(Dont want to take a loss in dividend paying equities) and having a regular income from my government job in USA, I am sure I would pay down this loan on time.<br/>",house,home down payment,088xx,NJ,7.35,0.0,Apr-2001,0.0,18.0,0.0,5207,6.0,32.0,0.0,Individual,0.0,0.0,Cash,0,0.4800517648119556,0.5417519603066228,0.4724424979780959,0.5516951630739703,0.634960645086411,405
35000,35000, 36 months,9.67,1123.94,B,B1,Client Relations Manager,1 year,RENT,80000.0,Verified,Feb-2014,  Borrower added on 02/02/14 > Over time. like many people the credit card debt slowly grew. We were young starting out in our careers and didn't notice. We have now faced our cc debt head on. We are actively working to pay this off in charge chunks. This loan would allow us to put that money to 1 payment with a solid finish line<br>,credit_card,Credit card refinancing,902xx,CA,22.53,0.0,Sep-2000,0.0,14.0,0.0,48176,60.0,45.0,0.0,Individual,0.0,0.0,Cash,0,0.5479141299972937,0.5114854944415334,0.565708818782306,0.507772973428565,0.5553129905089528,335
22400,22400, 36 months,7.51,696.89,A,A3,G.A. Bove Fuels,4 years,MORTGAGE,68000.0,Source Verified,Feb-2012,  Borrower added on 01/22/12 > This year we are taking back our finances and telling our money where to go instead of wondering where it went. We have created a plan to be debt free and are tired of paying Corporate America over and over for our mistakes in the years past.  Being debt free wil feel Awesome!<br><br>  Borrower added on 01/22/12 > Thank you for funding our commitment to be Debt Free!<br><br>  Borrower added on 01/27/12 > To all who have invested.... thank you!<br>,debt_consolidation,Going Debt Free,120xx,NY,12.46,0.0,Apr-1992,0.0,13.0,0.0,18244,22.6,25.0,0.0,Individual,0.0,0.0,Cash,0,0.5543757718979461,0.5923438324812604,0.6328779325184217,0.5556160734317646,0.5982546271204582,482
35000,35000, 60 months,19.72,921.85,D,D5,The Eye Center,6 years,MORTGAGE,130000.0,Verified,Apr-2013,"  Borrower added on 04/09/13 > I accrued credit card debt during my medical training and have worked hard to pay off a portion, but it's been a slow process and by consolidating I will be able to have a lower interest rate and a set time frame to get the debt paid off<br>",debt_consolidation,freedom,217xx,MD,13.9,0.0,Feb-1994,3.0,9.0,0.0,24870,77.7,28.0,0.0,Individual,0.0,0.0,Cash,1,0.6241961936669225,0.5387797512444106,0.6216143554279321,0.5887807899011661,0.6399183654129674,272
15000,15000, 36 months,9.67,481.69,B,B1,ensamble,9 years,MORTGAGE,55000.0,Not Verified,Dec-2013,  Borrower added on 12/29/13 > Interest rates on my credit cards are too high. This loan will fix this problem.<br><br> Borrower added on 12/29/13 > Credit card interest are too high. This loan will solve this problem<br><br> Borrower added on 12/29/13 > My credit card interest rates are too high. This loan will solve the problem<br>,credit_card,BillSolution,330xx,FL,18.83,0.0,Oct-2003,0.0,19.0,0.0,25495,44.0,25.0,0.0,Individual,0.0,0.0,Cash,0,0.6288280728671318,0.6093033319192857,0.6415372092748959,0.5907048551447417,0.6644952768041976,335
3250,3250, 36 months,9.99,104.86,B,B4,VOICES Music and Arts Studio,2 years,RENT,12000.0,Source Verified,Nov-2010,  Borrower added on 11/06/10 > Paying off Debt with a high interest rate with the goal of elimating all credit card debt within 2 years.<br/> Borrower added on 11/07/10 > I've never missed a payment on any of my accounts.  I have had consistent emplyment from the time I was 16 years old and have never been unemployed for more than 2 weeks.<br/>,debt_consolidation,Smart Loan,852xx,AZ,16.0,0.0,Sep-2005,0.0,3.0,0.0,5456,74.7,8.0,0.0,Individual,0.0,0.0,Cash,0,0.7223122355117638,0.6076626400490046,0.6489896273513873,0.697368517097437,0.7531964872608845,346
11500,11500, 36 months,15.8,403.18,C,C3,Pay-O-Matic Check Cashing Corp.,5 years,RENT,47840.0,Verified,Jul-2012,"  Borrower added on 07/11/12 > Like many other Americans I have reached an impasse with my finance. It is time to get serious and pay off my credit cards debt. I have already stopped using them, however, I have be unsuccessful with the banks to lower my interest rates. With this loan I can concentrate on ONLY ONE rate.<br><br> Borrower added on 07/11/12 > My goal with this loan is to pay off my credit card debt with just one payment. It would also give me a better idea of how to save for the future. I have also discontinued the use of all of my cards.<br><br>  Borrower added on 07/16/12 > Thank you very much to everyone that is funding this loan. It will definitely change my life for the better. I will be able to pay off all of my credit cards. My savings will definitely improve and more importantly, my life and that of my family will be positively affected.<br>",debt_consolidation,Debt Free ,112xx,NY,13.24,0.0,Dec-1999,1.0,16.0,0.0,11998,94.6,25.0,0.0,Individual,0.0,0.0,Cash,1,0.550125548921115,0.5498786636007753,0.5455053227313491,0.5381215169656397,0.5314285726282707,874
9000,9000, 36 months,17.77,324.34,D,D1,Diamond Comic Distributors,< 1 year,RENT,120000.0,Not Verified,Oct-2012,"  Borrower added on 10/03/12 > I have recently moved to Baltimore after accepting a position with a new company. In the move, I put a lot of my expenses on credit cards, so I'd like to pay hem off with a lower interest rate loan. I've also found a home to buy, so things look great in Baltimore! Thanks for reading.<br>",debt_consolidation,Debt consolidation,212xx,MD,3.04,0.0,Nov-2002,1.0,9.0,0.0,4280,77.8,11.0,0.0,Individual,0.0,0.0,Cash,0,0.6403314413299342,0.6528027689387503,0.5471901069279256,0.6205718790592802,0.6323365965269432,319
